Date,Close,Open,High,Low,Volume,Change_Pct,Returns_1d,Returns_7d,Returns_14d,Volatility_7d,Volatility_14d,Volatility_21d,Volume_Log,Volume_Change_Pct,Price_MA7_Ratio,Price_MA30_Ratio,MA14_MA30_Ratio,RSI,MACD,BB_Position,Forward_Return_30,Target_30d_Up,Target
2015-01-29,1855.5,1871.0,1875.0,1840.0,2210.0,-0.0109,-0.010927505330490361,-0.023421052631578898,-0.0025534202392151206,0.21828656911890593,0.3276772954667544,0.0,7.701200180857446,0.1945945945945946,0.9927010088657903,0.0,0.0,49.38191281717632,2.2148913532696497,0.5421541478277857,-0.022365939099973087,0,0
2015-01-30,1858.5,1860.0,1873.5,1845.0,2240.0,0.0016,0.0016168148746968924,-0.021842105263157885,-0.0016116035455278066,0.21952480185481132,0.3277385704761915,0.0,7.714677473800927,0.013574660633484115,0.9974698102357676,0.0,0.0,49.61139896373057,1.9778802529845052,0.5667741716548372,-0.04869518428840458,0,0
2015-02-02,1845.0,1858.5,1864.0,1840.0,2020.0,-0.0073,-0.007263922518159771,-0.019138755980861233,0.017369727047146455,0.21648878029986884,0.30824151040435693,0.27156704374969826,7.611347717403621,-0.0982142857142857,0.9929650559335716,0.0,0.0,54.48079658605974,0.6927247726703172,0.472248833713628,-0.05257452574525745,0,0
2015-02-03,1851.0,1846.0,1870.5,1846.0,2360.0,0.0033,0.003252032520325132,0.008719346049046228,0.054100227790432776,0.15432905636498795,0.26857809777898045,0.2667886025997782,7.766840537085513,0.16831683168316824,0.9949702438087925,0.0,0.0,65.83333333333334,0.1565747550719152,0.5109014752813704,-0.06861156131820634,0,0
2015-02-04,1862.0,1849.0,1867.0,1836.0,2490.0,0.0059,0.005942733657482435,-0.004278074866310155,0.05286966355668654,0.10197956990163065,0.26835136821192423,0.2674853933681203,7.820439515262181,0.05508474576271194,1.001498328787122,0.0,0.0,65.66164154103853,0.6122227497730819,0.5801429896234412,-0.08619763694951665,0,0
2015-02-05,1848.5,1855.0,1867.0,1838.5,2580.0,-0.0073,-0.007250268528463999,-0.009643718189124018,0.0017612789594905198,0.1096280075793121,0.2011639139766862,0.26887368851178595,7.855932199718614,0.03614457831325302,0.9956142038241065,0.0,0.0,50.69075451647184,-0.11468805494564549,0.4880822895228722,-0.07573708412226132,0,0
2015-02-06,1850.5,1842.0,1863.0,1842.0,2820.0,0.0011,0.001081958344603784,-0.013592750533049092,0.0,0.10209914186284968,0.20085335372756064,0.2683146410991732,7.944846711001996,0.09302325581395343,0.9986508364813815,0.0,0.0,50.0,-0.5233539212645155,0.505279144484906,-0.04025938935422857,0,0
2015-02-09,1850.5,1842.0,1869.0,1842.0,1810.0,0.0,0.0,-0.00269469145782808,-0.026052631578947327,0.08043076257651262,0.15986806692121458,0.26784637713035137,7.501634457883413,-0.35815602836879434,0.9990359401511646,0.0,0.0,36.438356164383556,-0.8375695838076354,0.5091135453544827,-0.007565522831667115,0,0
2015-02-10,1831.5,1850.5,1855.0,1828.5,2200.0,-0.0103,-0.010267495271548244,-0.014527845036319653,-0.036052631578947336,0.09780521688019798,0.16347576587524232,0.270112432144181,7.696667081526462,0.2154696132596685,0.9908416415488059,0.0,0.0,33.002481389578165,-2.589874509346373,0.3682963527668611,0.0062790062790063494,1,1
2015-02-11,1799.0,1830.5,1845.0,1795.0,2590.0,-0.0177,-0.0177450177450178,-0.024932249322493272,-0.043593833067517296,0.13450461412763937,0.17330630478455972,0.2619936248997216,7.85979918056211,0.17727272727272725,0.9767315597611107,0.0,0.0,30.930232558139522,-6.525841336940857,0.05915131246606828,0.023346303501945442,1,1
2015-02-12,1833.0,1798.0,1837.0,1798.0,2050.0,0.0189,0.01889938854919393,-0.00972447325769854,-0.0010899182561308063,0.1893982859008835,0.1673706507688787,0.24343527531135678,7.62608275807238,-0.20849420849420852,0.9965825242718447,0.9922992597003614,1.0014055832783926,49.50738916256157,-6.822956756430358,0.260752441115478,0.004091653027823217,1,1
2015-02-13,1841.5,1828.0,1847.5,1827.0,1510.0,0.0046,0.004637206764866342,-0.011009667024704628,-0.015240641711229963,0.18744348623700438,0.14516986370153148,0.2429492854190793,7.32052696227274,-0.2634146341463415,1.0028005756738885,0.9973957040400439,1.0008001810562777,41.92634560906515,-6.299922321484246,0.35390915981434845,-0.011132229161010088,0,0
2015-02-16,1834.0,1842.0,1847.5,1832.0,1490.0,-0.0040999999999999995,-0.004072766766223146,-0.0078441979983771,-0.017412268952585075,0.18430743215907036,0.14570850192601395,0.19128152463969614,7.307202314764738,-0.013245033112582738,0.9998442367601247,0.9934680648408546,0.9996782075580597,40.99722991689751,-6.4166341195007135,0.28727005248944265,-0.0068157033805889,0,0
2015-02-17,1796.5,1831.0,1835.0,1790.0,1880.0,-0.0204,-0.02044711014176659,-0.029181302350716032,-0.04237739872068236,0.21626275556083496,0.1634856419058795,0.20322048349583494,7.53955882930103,0.261744966442953,0.9835366807445644,0.9739678867996133,0.9974351262493594,30.93525179856114,-9.426403942795787,-0.03118897852151985,0.012246033954912416,1,1
2015-02-18,1802.5,1791.0,1812.0,1785.5,2260.0,0.0033,0.0033398274422489216,-0.025938935422858633,-0.028563729452977582,0.2198481997964704,0.16133226460492203,0.17694392311964577,7.72356247227797,0.2021276595744681,0.9905401161877846,0.9779276794675877,0.996102757005543,36.340206185567006,-11.198429827795735,0.06188317938772901,0.027461858529819638,1,1
2015-02-19,1798.0,1801.0,1808.0,1782.0,2270.0,-0.0025,-0.0024965325936199267,-0.018291018291018313,-0.03255313424804951,0.2149358825634625,0.16047655203007774,0.17672027364004234,7.7279755421055585,0.004424778761061843,0.9906725963241372,0.9764398142700687,0.9947296351992095,34.526854219948845,-12.818126121424712,0.06746248966792556,0.042547274749721975,1,1
2015-02-20,1762.0,1789.0,1801.0,1760.0,1940.0,-0.02,-0.020022246941045596,-0.020566981656475858,-0.04498644986449862,0.22201301329244816,0.1764405462396153,0.18523822389808575,7.57095858316901,-0.14537444933920707,0.9736727846852181,0.9585942069065571,0.9932766023039992,30.963302752293572,-16.812838304507977,-0.12059154302124078,0.07775255391600444,1,1
2015-02-23,1762.5,1760.0,1778.5,1760.0,1640.0,0.0003,0.0002837684449488176,-0.038461538461538436,-0.047811993517017815,0.16645742146499404,0.1747698816886252,0.16825022056557895,7.403061091090091,-0.15463917525773196,0.9793998571088354,0.9605907974039068,0.9916177828357574,29.17647058823529,-19.711113225106146,-0.017332450284814054,0.08964539007092198,1,1
2015-02-24,1770.0,1760.0,1787.5,1760.0,2160.0,0.0043,0.004255319148936065,-0.03882704317132768,-0.04940923737916214,0.16548976715910027,0.17315354737832206,0.1520675376824526,7.6783263565068856,0.3170731707317074,0.9891820685800966,0.9654413803448135,0.9888176849536467,27.99043062200957,-21.158922770017853,0.09470021512768743,0.1093220338983052,1,1
2015-02-25,1750.0,1770.0,1785.0,1745.0,1810.0,-0.0113,-0.011299435028248594,-0.04580152671755722,-0.053286448471733805,0.16835484199621625,0.1756615727964977,0.15500086436231875,7.501634457883413,-0.1620370370370371,0.9846079652774987,0.9546365789461722,0.9850875375766389,27.146171693735496,-23.647560757968222,0.022361870700209955,0.13742857142857146,1,1
2015-02-26,1757.5,1745.0,1777.5,1745.0,2050.0,0.0043,0.004285714285714226,-0.021708878374617324,-0.05025668738178868,0.14714675576306785,0.17791545696196656,0.1544950998947768,7.62608275807238,0.13259668508287303,0.9919371094537393,0.9589196808147862,0.9816601658282154,28.959276018099544,-24.72956988518922,0.12264166171517449,0.1226173541963016,1,1
2015-02-27,1727.0,1757.0,1764.0,1725.0,2280.0,-0.0174,-0.01735419630156476,-0.041886269070735116,-0.06673871926506347,0.16089154413753168,0.18612049775303227,0.1601218565131852,7.732369222284388,0.11219512195121961,0.9806927881885292,0.9443092653853515,0.978952425216471,25.44731610337972,-27.72852780668518,0.008888249485644956,0.1505500868558194,1,1
2015-03-02,1744.5,1730.5,1750.0,1730.5,1940.0,0.0101,0.010133178922987929,-0.029755283648498332,-0.04750204750204745,0.18814337936724843,0.19455916665640974,0.16606653140409125,7.57095858316901,-0.14912280701754388,0.9949484662076832,0.9557245774705759,0.977442922493553,32.599999999999994,-28.36613269894883,0.15618144165656977,0.14674691888793356,1,1
2015-03-03,1746.0,1744.5,1756.0,1732.0,1550.0,0.0009,0.0008598452278589797,-0.009080590238365494,-0.029460811561978884,0.15304273723378228,0.18367620518964764,0.1657963731305166,7.346655163176539,-0.2010309278350515,0.9971038139914338,0.9592440321945591,0.9781196818216898,37.89954337899544,-28.42276180030717,0.19768096130054086,0.17010309278350522,1,1
2015-03-04,1771.0,1739.0,1777.0,1739.0,2420.0,0.0143,0.014318442153493649,0.0048226950354610665,-0.033824331696672094,0.17982131054069156,0.1743281165878608,0.17487658596406652,7.791935956938058,0.5612903225806452,1.0106799282569705,0.9752829201582333,0.9779970655761133,35.23809523809524,-26.148921218176838,0.3608681886212055,0.147939017504235,1,1
2015-03-05,1802.0,1771.0,1818.0,1770.0,2560.0,0.0175,0.017504234895539206,0.01807909604519775,-0.021449904968775413,0.2063108082593641,0.19204193489552768,0.18577590252220577,7.848153086199526,0.05785123966942152,1.0256952349975605,0.9937956707569282,0.9778613775580548,41.505376344086024,-21.596494309463196,0.5675173361607635,0.12097669256381804,1,1
2015-03-06,1811.0,1801.0,1818.0,1785.0,2280.0,0.005,0.00499445061043291,0.03485714285714292,-0.012540894220283483,0.18179493703929064,0.19351570930717288,0.18583710041343446,7.732369222284388,-0.109375,1.025730237074197,0.9991999779304256,0.977386568299421,45.085470085470085,-17.06571545722909,0.646214884509396,0.12506902263942576,1,1
2015-03-09,1830.0,1806.0,1840.5,1804.0,2150.0,0.0105,0.010491441192711282,0.04125177809388325,0.01864736988588933,0.18461497965002932,0.17649341752373368,0.18992165742578904,7.67368812926773,-0.05701754385964908,1.030446848731046,1.0104263483854345,0.9794273198986683,57.77262180974478,-11.805809342718476,0.7947186525965133,0.11803278688524599,1,1
2015-03-10,1812.0,1830.5,1832.0,1801.0,2330.0,-0.0098,-0.00983606557377048,0.04921829762594099,0.005270457697642117,0.1465051015435767,0.1824081361917267,0.19265694635819622,7.754052639035757,0.08372093023255811,1.013382335317381,1.001492289835848,0.9807857813992783,52.08791208791209,-8.986158576731896,0.6789553566012952,0.12141280353200878,1,1
2015-03-11,1800.0,1806.0,1821.0,1795.5,2140.0,-0.0066,-0.0066225165562914245,0.03181427343078247,0.0011123470522802492,0.16447953507206686,0.18452210184277326,0.19083627365028064,7.669028288589683,-0.08154506437768239,1.0022271714922049,0.9962548198439201,0.9822400446996871,50.42553191489362,-7.63188907544054,0.5908896509711431,0.1499999999999999,1,1
2015-03-12,1814.0,1797.0,1823.0,1796.0,2060.0,0.0078000000000000005,0.007777777777777883,0.03894616265750295,0.02951191827468791,0.16322886292018302,0.161946020186916,0.18250770161646515,7.630946580890459,-0.03738317757009346,1.0045886075949366,1.004772762940465,0.9850500025716737,62.20657276995305,-5.367069505193058,0.7065486131235198,0.15931642778390298,1,1
2015-03-13,1768.0,1811.0,1821.0,1762.0,2040.0,-0.0254,-0.02535832414553474,-0.0016939582156973998,0.003120567375886507,0.23235062029041437,0.19973785372178193,0.1903865773643385,7.621195162809845,-0.009708737864077666,0.9793463638521801,0.9809324776682511,0.9869166730515698,51.06382978723405,-7.200990702233412,0.3786364109646155,0.17788461538461542,1,1
2015-03-16,1748.0,1765.0,1779.5,1745.5,2180.0,-0.0113,-0.011312217194570096,-0.029966703662597127,-0.012429378531073398,0.20284870702629257,0.2046170018404629,0.1917631117439676,7.687538766201629,0.06862745098039214,0.9724231105459746,0.971578908363286,0.9878168853786744,45.94095940959409,-10.151202572254078,0.23780190318058722,0.1990846681922196,1,1
2015-03-17,1724.0,1749.5,1755.0,1722.5,2540.0,-0.0137,-0.013729977116704761,-0.04803975704030927,-0.014857142857142902,0.19799811929358233,0.20727361711054967,0.19569686501336064,7.840312983320164,0.16513761467889898,0.9657490396927016,0.9604991921555518,0.9891120078317136,45.27272727272727,-14.261468822871166,0.09251918583509937,0.22476798143851506,1,1
2015-03-18,1701.5,1726.0,1734.5,1676.0,2410.0,-0.0131,-0.013051044083526642,-0.07021857923497266,-0.031863442389758134,0.1571035965759919,0.2117240543418991,0.18888444486769818,7.787796878181171,-0.051181102362204745,0.9630483121083485,0.9507976865692492,0.9898338369182995,40.344827586206904,-19.114110827509876,0.0053310987911017555,0.24537173082574193,1,1
2015-03-19,1708.5,1701.5,1716.5,1686.0,2500.0,0.0040999999999999995,0.004114017043785001,-0.05711920529801329,-0.010712217718587103,0.1795449048807749,0.20132795847445537,0.1892056369231958,7.824445930877619,0.03734439834024905,0.9751712328767124,0.9572054195885819,0.9916814624405222,46.52908067542214,-22.1398091408023,0.10986805003397603,0.2607550482879719,1,1
2015-03-20,1776.0,1701.5,1780.5,1697.5,2770.0,0.0395,0.039508340649692775,-0.013333333333333308,0.018056749785038795,0.3396942352291029,0.26152584894588277,0.23864910931492858,7.9269635448629785,0.1080000000000001,1.0156862745098039,0.9964093357271094,0.9943254680687355,54.97630331753555,-18.87344959548068,0.5671581716880617,0.17342342342342332,1,1
2015-03-23,1836.5,1766.0,1839.0,1766.0,2620.0,0.0341,0.034065315315315425,0.01240352811466372,0.05183276059564723,0.4015539474868478,0.29587478598346856,0.25577612883291906,7.8713112033234065,-0.054151624548736454,1.0483588175331295,1.0306221706760448,0.9982135508249467,62.050599201065246,-11.273043118713304,0.9186575086993276,0.12986659406479717,1,1
2015-03-24,1843.0,1840.5,1859.0,1823.0,2750.0,0.0034999999999999996,0.0035393411380342243,0.04242081447963808,0.04065499717673626,0.35329406459694745,0.2919377122647742,0.25573402141997986,7.919719760924575,0.04961832061068705,1.0456737588652483,1.0340474476103199,1.0008843492885797,60.08403361344538,-4.671322453226367,0.9037880248258138,0.11014650027129669,1,1
2015-03-25,1841.0,1840.0,1847.5,1824.0,1900.0,-0.0011,-0.0010851871947911151,0.05320366132723109,0.02164261931187572,0.3370021600564349,0.28460327424447135,0.25587590748953204,7.550135342488429,-0.3090909090909091,1.036724186476811,1.0321145921904638,1.001660524239783,55.94512195121951,0.3946561018212833,0.848385005311984,0.09315589353612164,1,1
2015-03-26,1840.5,1840.0,1881.5,1836.0,2610.0,-0.0003,-0.00027159152634437245,0.06757540603248269,0.016289342904472592,0.30976033643739864,0.28429060183908256,0.25146899909177167,7.8674885686991285,0.37368421052631584,1.0268191599585559,1.031689680300454,1.0027013103490616,54.616588419405325,4.319344073988987,0.810349868302632,0.11681608258625364,1,1
2015-03-27,1821.0,1836.0,1841.0,1816.0,2200.0,-0.0106,-0.010594947025264867,0.07023214810461353,-0.004918032786885296,0.30250069562775933,0.2851530648391293,0.2554068262633528,7.696667081526462,-0.15708812260536398,1.0063553467808788,1.021150125704459,1.0027250430252383,48.59375,5.789463208034931,0.6859383210867551,0.11092806150466772,1,1
2015-03-30,1821.5,1814.0,1830.5,1814.0,1990.0,0.0003,0.00027457440966505153,0.06613988879133736,0.005242825607064017,0.3064347819531525,0.2817388108630178,0.2458589670597934,7.596392304064196,-0.09545454545454546,0.9977307406393051,1.0216692218524475,1.0033399928419187,51.570247933884296,6.915175199574833,0.6695846190941643,0.07933022234422182,1,1
2015-03-31,1818.5,1818.0,1823.0,1792.0,2450.0,-0.0016,-0.0016469942355201717,0.023930180180180116,0.01027777777777783,0.2249708145265342,0.280080265953225,0.24472723362727275,7.804251383528112,0.23115577889447225,0.9927858368429262,1.0195671675263513,1.0036683433184892,53.15161839863714,7.479021629418639,0.6356521023714035,0.0868847951608469,1,1
2015-04-01,1852.0,1810.5,1857.5,1796.0,2530.0,0.0184,0.01842177618916696,0.008439967329158637,0.02094818081587646,0.13862186130686263,0.28867520548782466,0.2510916703785993,7.836369760545124,0.03265306122448974,1.0098539435248297,1.0373897213275451,1.004261107888051,56.0702875399361,10.507915309445252,0.792053390452803,0.06047516198704095,1,1
2015-04-02,1874.5,1852.0,1879.5,1850.0,1810.0,0.0121,0.012149028077753865,0.01709169831795987,0.06023755656108598,0.15346642140469666,0.2634496598244329,0.24996165688162986,7.501634457883413,-0.2845849802371542,1.0196207941565,1.0484953574225304,1.0070837262077894,68.39378238341969,14.556103630726057,0.8702764725880503,0.03654307815417446,1,1
2015-04-07,1899.0,1874.5,1911.0,1868.0,1870.0,0.0131,0.01307015204054407,0.03150461705594787,0.08638443935926765,0.16292779162073437,0.2556101197779785,0.2471367148857814,7.534228326274089,0.03314917127071815,1.0283128336040845,1.0594930352792398,1.010535418720128,75.68027210884354,19.516295578957624,0.93245330925447,0.017904160084254883,1,1
2015-04-08,1920.5,1901.0,1928.0,1892.0,2170.0,0.0113,0.01132174828857302,0.0434664493344199,0.11397911832946628,0.16355711252769414,0.23962000984463494,0.2488704574988763,7.682943169878292,0.160427807486631,1.0335588529253479,1.0683491257023123,1.0153826592106552,83.704974271012,24.895177640062684,0.9630772326885016,0.02915907315803179,1,1
2015-04-09,1963.5,1920.0,1967.5,1914.5,2700.0,0.022400000000000003,0.022390002603488668,0.07825370675453058,0.15398178078166325,0.13980339853435084,0.22653225153035533,0.2567236345772476,7.901377353792616,0.24423963133640547,1.0452488687782806,1.0883643586308838,1.0221257332902214,91.98717948717949,32.25589517921844,1.0308534582047009,-0.009421950598421214,0,0
2015-04-10,1990.5,1963.5,2006.0,1956.5,2780.0,0.0138,0.013750954927425507,0.09278067526763656,0.16505706760316063,0.118771223912386,0.2250537155440105,0.2542970643304376,7.930565854233965,0.029629629629629672,1.0461763712129744,1.0984493129518238,1.0287196386197546,92.46987951807229,39.80909672494772,1.0198200897076528,-0.02763124843004272,0,0
2015-04-13,1973.0,1996.5,2010.5,1967.0,2890.0,-0.0088,-0.008791760864104492,0.084960131976904,0.11092342342342332,0.15685198556408272,0.19843697651672196,0.25561148193076966,7.969357742016346,0.03956834532374098,1.025087211459957,1.0844929780041592,1.0323923994142121,84.9290780141844,43.87717090778415,0.9055173699834755,-0.012671059300557563,0,0
2015-04-14,1987.0,1968.0,1987.0,1954.0,2000.0,0.0070999999999999995,0.007095793208312218,0.07289416846652275,0.08194936019602506,0.15126648989328345,0.15751885571513446,0.2555122551782371,7.601402334583733,-0.3079584775086506,1.022119341563786,1.0870100385677945,1.0333785309851395,81.95329087048833,47.68119289253923,0.8923528831078564,0.0015098137896325525,1,1
2015-04-15,2000.5,1975.5,2004.5,1967.5,1850.0,0.0068000000000000005,0.006794162053346708,0.06721792477994137,0.08545849158979935,0.1516922480171723,0.15726356499440222,0.23135285798560207,7.523481312573497,-0.07499999999999996,1.0196228338430173,1.0893101852272005,1.0347027120933772,82.47422680412372,51.195099656748425,0.8816844913571574,-0.026243439140214986,0,0
2015-04-16,2043.0,2000.5,2048.0,1995.0,2730.0,0.0212,0.021244688827793068,0.07582938388625582,0.10972297664312869,0.1671911821978874,0.1662609861801231,0.22812187430740738,7.912423121473705,0.4756756756756757,1.030479896238651,1.1064874574618848,1.036969313239138,85.68904593639576,56.755053963103364,0.9400315807843941,-0.05531081742535482,0,0
2015-04-17,2033.0,2037.0,2052.5,2022.5,2630.0,-0.0049,-0.004894762604013669,0.058578495183545964,0.10459114371094813,0.1906832237365847,0.17153149876720705,0.21963195354982848,7.875119281040293,-0.03663003663003661,1.0171902362317287,1.0958879495449523,1.0394995052294234,82.90598290598291,59.66664147989877,0.8826469624302788,-0.052631578947368474,0,0
2015-04-20,2020.0,2040.0,2053.0,2015.0,2540.0,-0.0064,-0.0063944909001475425,0.028775146422205244,0.10928061504667763,0.17872639775518848,0.1638452688630952,0.21270511274079545,7.840312983320164,-0.034220532319391594,1.0066206307396597,1.0846316995248024,1.0430758845872097,84.79020979020979,60.23080102747463,0.8285616387501522,-0.036633663366336666,0,0
2015-04-21,2037.5,2015.0,2038.5,2005.5,2250.0,0.0087,0.00866336633663356,0.023612157749309137,0.11858358495745258,0.16957862756721026,0.160521210554768,0.21216323221987488,7.719129840906732,-0.11417322834645671,1.0119554420320704,1.0896110378266604,1.04711525238995,85.64356435643565,61.382426872128235,0.8464545933751154,-0.053987730061349715,0,0
2015-04-22,2046.0,2040.0,2066.0,2035.5,2500.0,0.0042,0.004171779141104226,0.03699949315762807,0.12510310695628268,0.14677765713157723,0.15550348570680547,0.17997111615378575,7.824445930877619,0.11111111111111116,1.0109409190371992,1.0899598678836524,1.0517557166703027,86.87196110210697,62.263245674952486,0.832810012564977,-0.06769305962854355,0,0
2015-04-23,2032.0,2046.0,2046.0,2013.0,2830.0,-0.0068000000000000005,-0.006842619745845546,0.022647206844489176,0.09719222462203025,0.16237307314938,0.16109570566791434,0.1561635745124637,7.9483852851118995,0.1319999999999999,1.0008443568815086,1.0782891711182652,1.0544855434656262,81.14186851211073,61.1269841025221,0.7642526657048886,-0.05905511811023623,0,0
2015-04-24,2070.0,2033.0,2083.5,2032.0,2480.0,0.0187,0.01870078740157477,0.034741314671332235,0.10429447852760743,0.18712160572002964,0.16766001708875353,0.16320344368534326,7.816416983691801,-0.12367491166077738,1.0145993067955046,1.0932328709245827,1.056848360779422,82.10180623973727,62.57148590073166,0.8362352735447394,-0.06859903381642507,0,0
2015-04-27,2103.0,2065.0,2106.0,2065.0,2260.0,0.0159,0.01594202898550723,0.029368575624082238,0.1074249605055293,0.1696131917161552,0.1700472347197814,0.16506804819832135,7.72356247227797,-0.08870967741935487,1.0264616671896245,1.105039146655457,1.059155363054265,82.58785942492013,65.62263134490422,0.8840588640800267,-0.08535425582501188,0,0
2015-04-28,2082.5,2102.0,2106.0,2076.0,2530.0,-0.0097,-0.00974797907750835,0.024348253812100262,0.08435303306430608,0.18254065899906666,0.18351347956277075,0.17297410304759514,7.836369760545124,0.11946902654867264,1.0129594885692448,1.0882724382702609,1.059399904193703,75.96153846153847,65.62996602230555,0.8009555149130873,-0.10372148859543817,0,0
